,id,titulo,label,canal,data_upload,categoria,tags,duracao_segundos,link,visualizacoes,quantidade_likes,query,tempo_desde_pub,visualizacoes_por_dia
65,watch?v=7By8eY1C-D8,Limpeza de Dados (Data Cleaning) para Projetos de Ciência de Dados em Python,0,Hashtag Programação,2022-07-04,['Education'],"['Limpeza de dados', 'Limpeza de dados em Python', 'Data cleaning', 'Data cleaning em Python', 'Projetos de ciência de dados', 'Limpando os dados da nossa base', 'Limpando os dados', 'Análise de dados', 'Projeto de análise de dados', 'Tratamento de dados', 'Tratamento de dados no Python', 'Transformar para string', 'Regular expressions', 'Busca de padrões', 'Buscar padrões dentro de um texto', 'Separação de textos', 'Ciência de dados', 'Python', 'hashtag programação', 'programação em Python', 'curso de python online']",1387.0,https://www.youtube.com/watch?v=7By8eY1C-D8,12,422.0,ciencia+de+dados,290.0,0.041379310344827586
66,watch?v=0vbWEU9J3xs,O que eu faria se tivesse que começar Ciência de Dados em 2022? | Comunidade DS | Meigarom Lopes,0,Seja Um Data Scientist,2022-06-29,['Science & Technology'],"['começar Ciência de Dados em 2022', 'começar a estudar Ciência de Dados', 'por onde eu começo a estudar Ciência de Dados', 'planejamento de estudo para ser um Cientista de Dados', 'planejamento de estudo em Ciência de Dados', 'começando do zero em Ciência de Dados', 'começar do zero para ser um Cientista de Dados', 'Ciência de Dados', 'Cientista de Dados', 'planejamento de estudo em Data Science', 'começar Ciência de Dados hoje', 'começar a estudar Ciência de Dados hoje', 'Comunidade DS', 'Meigarom']",1709.0,https://www.youtube.com/watch?v=0vbWEU9J3xs,18,838.0,ciencia+de+dados,295.0,0.061016949152542375
67,watch?v=F94GPs-5fRM,Por que Aprender Python para Ciência de Dados,0,Hashtag Programação,2022-06-23,['Education'],"['Python para ciência de dados', 'Ciência de dados', 'Análise de dados', 'Python linguagem simples', 'Linguagem de programação simples', 'Comandos em Python', 'Resolver desafio real', 'Resolver desafio real do mercado de trabalho', 'Bibliotecas do Python', 'Comunidade do Python', 'Ciência de dados no mercado de trabalho', 'Facilidade de escalar aplicações', 'Versatilidade do Python', 'Criação de sites', 'Criação de jogos', 'Python', 'hashtag programação', 'programação em Python', 'curso de python online']",643.0,https://www.youtube.com/watch?v=F94GPs-5fRM,33,807.0,ciencia+de+dados,301.0,0.10963455149501661
68,watch?v=dDG4SOM9fsc,Vale a pena começar como Analista de Dados antes de Cientista de Dados? | Tudo sobre Dados,0,Seja Um Data Scientist,2022-06-23,['Science & Technology'],"['cientista de dados', 'analista de dados', 'data science', 'data analyst', 'machine learning', 'carreira', 'transição', 'dados']",727.0,https://www.youtube.com/watch?v=dDG4SOM9fsc,14,531.0,ciencia+de+dados,301.0,0.046511627906976744
69,watch?v=Uq19gjhe798,Estudiar ciencia de datos en 2022 - La carrera perfecta,0,Julio Vicente Guadarrama Olvera,2022-06-22,['Education'],"['datajules', 'ciencia de datos', 'cientifico de datos', 'ciencias de datos', 'analista de datos', 'ingeniero de datos', 'data scientist', 'estudiar ciencia de datos', 'data science español', 'data science', 'machine learning', 'big data', 'científico de datos', 'como estudiar ciencia de datos', 'para que sirve la ciencia de datos', 'que es la ciencia de datos', 'que hace un data scientist', 'aprender ciencia de datos', 'aprender data science', 'introduction to data science', 'aprender machine learning']",43.0,https://www.youtube.com/watch?v=Uq19gjhe798,2,166.0,ciencia+de+dados,302.0,0.006622516556291391
70,watch?v=BnQdz96AOaI,¿PREDECIR el RESULTADO de los PARTIDOS DE FÚTBOL? | Ciencia de Datos & Inteligencia Artificial,0,Juan Vicent,2022-06-16,['Science & Technology'],,291.0,https://www.youtube.com/watch?v=BnQdz96AOaI,5,178.0,ciencia+de+dados,308.0,0.016233766233766232
71,watch?v=FAtrtmS7k9E,O que estudar para se tornar um ANALISTA DE DADOS? ( Carreira em tecnologia ),0,Attekita Dev,2022-06-09,['Science & Technology'],"['algoritmos', 'analista de dados', 'attekita', 'bolha tech', 'business inteligence', 'carreira em dados', 'carreira em tecnologia', 'ciencia de dados', 'cientista de dados por onde começar', 'como aprender programacao', 'como aprender python', 'cursos', 'cursos de tecnologia', 'data science', 'dica de curso', 'engenharia de dados', 'estudar programacao', 'inteligencia artificial', 'machine learning', 'o que estudar', 'o que estudar para ser analista de dados', 'plano de estudo', 'python', 'tecnologia']",501.0,https://www.youtube.com/watch?v=FAtrtmS7k9E,47,5281.0,ciencia+de+dados,315.0,0.1492063492063492
72,watch?v=NZlTSFfo3ec,ciencia de dados EDA,0,Moisés Medeiros,2022-06-02,['Entertainment'],,885.0,https://www.youtube.com/watch?v=NZlTSFfo3ec,12,3.0,ciencia+de+dados,322.0,0.037267080745341616
73,watch?v=6N-Oa4IFVlQ,Itau Data Science Meetup #2 Abordagens Multidisciplinares Ciência de Dados  Modelagem Computacional,1,Itaú,2022-06-02,['Entertainment'],"['itaú', 'itau unibanco', 'datascience', 'machinelearning', 'tecnologia', 'meetup', 'meetupItauDataScience']",5221.0,https://www.youtube.com/watch?v=6N-Oa4IFVlQ,18,166.0,ciencia+de+dados,322.0,0.055900621118012424
74,watch?v=gg48h5dg4QU,Study Plan for Data Science Freshers✅ #datascience #datasciencetutorial,1,BEPEC by Kanth - #BuildExperience & Get Hired!,2022-05-31,['Education'],"['how to learn Data Science in 2022', 'step by step by plan to learn data science', 'data science for freshers', 'data science', 'data science tutorial', 'data science course', 'data science for beginners', 'data science course free', 'data science roadmap', 'data science for every one', 'Data science Jobs for freshers', 'data science job', 'data science tips', 'data science roadmap 2022', 'roadmap for learn data science', 'how to learn data science', 'complete data science roadmap', 'step by step data science']",53.0,https://www.youtube.com/watch?v=gg48h5dg4QU,14,1539.0,ciencia+de+dados,324.0,0.043209876543209874
75,watch?v=c8wPUeQX5e4,La ignorancia puede ser tu aliada cuando estudias ciencia de datos,0,Julio Vicente Guadarrama Olvera,2022-05-24,['Education'],"['datajules', 'ciencia de datos', 'big data', 'analista de datos', 'estudiar ciencia de datos', 'data scientist', 'business intelligence', 'machine learning', 'data analyst', 'data analytics', 'cientifico de datos', 'datos curiosos', 'análisis de datos', 'data science', 'analisis de datos', 'ciencia de datos trabajo', 'ciencia de datos carrera', 'aprender ciencia de datos', 'bi', 'data']",58.0,https://www.youtube.com/watch?v=c8wPUeQX5e4,1,44.0,ciencia+de+dados,331.0,0.0030211480362537764
76,watch?v=gmmzVtd-jnQ,¿Qué hace un DATA SCIENCIST? ¿Cuánto se gana en DATA SCIENCE? 💸 Científico de Datos,0,Estudiar con Manu,2022-05-18,['Education'],"['estudiar con manu', 'uba', 'uba xxi', 'cbc', 'aprobar el cbc', 'estudiar', 'tecnicas de estudio', 'universidad de buenos aires', 'estudiar en argentina', 'data science', 'data science argentina', 'data sciencist', 'cuanto gana un data scientist', 'data analytics', 'analista de datos', 'ciencia de datos', 'trabajar como data scientist', 'cuanto se gana en data science', 'data science coderhouse', 'data analytics coderhouse', 'coderhouse', 'estudiar data science', 'estudiar data analytics', 'trabajar como data analytics']",1053.0,https://www.youtube.com/watch?v=gmmzVtd-jnQ,131,5901.0,ciencia+de+dados,337.0,0.3887240356083086
77,watch?v=NrQXhviXWWE,O que um Cientista de Dados realmente faz? - Tudo sobre Dados - Episódio 1,1,Seja Um Data Scientist,2022-05-16,['Science & Technology'],"['ciência de dados', 'cientista de dados', 'o que um cientista de dados faz', 'como é o trabalho de um cientista de dados', 'o que é a profissão de cientista de dados', 'o que é ciência de dados', 'ds solver', 'meigarom', 'o que faz um profissional de data science', 'como é o trabalho de um data science']",1154.0,https://www.youtube.com/watch?v=NrQXhviXWWE,23,367.0,ciencia+de+dados,339.0,0.06784660766961652
78,watch?v=Nts3P35mHzE,Data Science na prática- com Jéssika Ribeiro do Grupo Boticário | Universo Data Science #04,0,Alura,2022-05-12,['Science & Technology'],"['programação', 'desenvolvimento', 'tecnologia', 'software', 'dev', 'data science', 'ciência de dados', 'grupo boticário']",627.0,https://www.youtube.com/watch?v=Nts3P35mHzE,9,779.0,ciencia+de+dados,343.0,0.026239067055393587
79,watch?v=rs8v7p2H0E8,Áreas nas quais o Cientista de Dados pode trabalhar.,1,Eduardo | Ciência dos Dados,2022-06-10,['Science & Technology'],,217.0,https://www.youtube.com/watch?v=rs8v7p2H0E8,319,22.0,ciencia+de+dados,314.0,1.015923566878981
80,watch?v=6c7eEo22AWI,Bate-papo: a carreira de dados é para você?,0,Sirius Educação,2022-05-26,['Entertainment'],"['Ciência de Dados', 'Cientista de Dados', 'Carreira de Dados', 'Data Science', 'Sirius Educação', 'Bootcamp', 'Faculdade']",2016.0,https://www.youtube.com/watch?v=6c7eEo22AWI,651,40.0,ciencia+de+dados,329.0,1.9787234042553192
81,watch?v=WEJ2OlJ5He8,Data Science Interview Question on NLP Math  #datascience #youtubeshorts  #nlp #math,1,BEPEC by Kanth - #BuildExperience & Get Hired!,2022-05-13,['Education'],"['data science', 'data science interview', 'data science interview questions', 'nlp with math', 'natural language processing', 'natural language processing tutorial', 'natural language processing applications', 'natural language processing in python', 'NLP Interview Questions and Answers', 'Natural Language Processing Interview Questions', 'How To Prepare NLP Interview', 'How To Crack NLP Interview', 'NLP Interview Questions', 'NLP Interview', 'Natural Language Processing Interview', 'NLP Engineer Interview']",60.0,https://www.youtube.com/watch?v=WEJ2OlJ5He8,3,195.0,ciencia+de+dados,342.0,0.008771929824561403
82,watch?v=h83e1aAM5xQ,Linguagens e ferramentas usadas em Ciência de Dados | Universo Data Science #03,0,Alura,2022-05-10,['Science & Technology'],"['programação', 'desenvolvimento', 'tecnologia', 'software', 'dev', 'data science', 'ciência de dados', 'python', 'pandas', 'linguagem R', 'collab', 'jupyter', 'bi', 'tableau', 'excel']",246.0,https://www.youtube.com/watch?v=h83e1aAM5xQ,6,647.0,ciencia+de+dados,345.0,0.017391304347826087
83,watch?v=ttke1lQyHxs,CLUSTER HIERÁRQUICO - PORQUE O CIENTISTA DE DADOS DEVE APRENDER,1,Eduardo | Ciência dos Dados,2022-05-09,['Science & Technology'],,2374.0,https://www.youtube.com/watch?v=ttke1lQyHxs,1,37.0,ciencia+de+dados,346.0,0.002890173410404624
84,watch?v=1oXYfPmpQ3A,CIÊNCIA DE DADOS (DATA SCIENCE) | O Que É e Informações MUITO Relevantes Pro Seu Negócio,0,Blog Abri Minha Empresa,2022-05-05,['People & Blogs'],"['ciência de dados', 'data science', 'cientista de dados', 'o que é ciência de dados', 'ciência de dados e inteligência artificial', 'ciência de dados e machine learning', 'data science na prática', 'o que é data science', 'data science o que é', 'ciência de dados para negócios', 'ciencia de dados como começar', 'como estudar ciência de dados', 'blogabriminhaempresa1986', 'ciência de dados negócio', 'ciência de dados vale a pena', 'ciencia de dados', 'analise de dados', 'o que é ciencia de dados', 'análise de dados']",658.0,https://www.youtube.com/watch?v=1oXYfPmpQ3A,1,103.0,ciencia+de+dados,350.0,0.002857142857142857
85,watch?v=RZ58nAXiiWk,8 OPORTUNIDADES PARA O CIENTISTA DE DADOS,0,Eduardo | Ciência dos Dados,2022-04-28,['Science & Technology'],,335.0,https://www.youtube.com/watch?v=RZ58nAXiiWk,742,19.0,ciencia+de+dados,357.0,2.0784313725490198
86,watch?v=lEsHqeoqsr8,Tip for Data Science Startups ✍️developer  #datascience #startup #youtubeshorts #shorts,1,BEPEC by Kanth - #BuildExperience & Get Hired!,2022-04-28,['Education'],"['data science', 'data science startups', 'data science for beginners', 'data science for freshers', 'data science career', 'top companies for data science', 'best data science startups', 'best startups to work for', 'data science tips', 'data science projects', 'ai projects', 'big data projects', 'data science projects for beginners', 'amazon web services', 'cloud computing', 'career guidance', 'data science project from scratch', 'data science project tutorial', 'data science project ideas']",61.0,https://www.youtube.com/watch?v=lEsHqeoqsr8,1,65.0,ciencia+de+dados,357.0,0.0028011204481792717
87,watch?v=BmytbT9cim8,Entenda a Diferença entre ANÁLISE DE DADOS e CIÊNCIA DE DADOS,0,Hashtag Programação,2022-04-25,['Education'],"['Diferença entre análise de dados e ciência de dados', 'Análise de dados e ciência de dados', 'Análise de dados', 'Ciência de dados', 'O que é análise de dados', 'O que é ciência de dados', 'Análise exploratória', 'Conceito de análise de dados', 'Conceito de ciência de dados', 'Análise e ciência de dados', 'Diferença entre análise e ciência de dados', 'Análise de dados em Python', 'Ciência de dados em Python', 'Ciência de dados e análise de dados', 'Python', 'hashtag programação', 'curso de python online']",1240.0,https://www.youtube.com/watch?v=BmytbT9cim8,13,1087.0,ciencia+de+dados,360.0,0.03611111111111111
88,watch?v=nlzL043TcbQ,TCC Pos Ciencia de Dados e Big Data Puc Virtual,0,Nathália Chaves,2022-04-17,['People & Blogs'],,272.0,https://www.youtube.com/watch?v=nlzL043TcbQ,33,2.0,ciencia+de+dados,368.0,0.08967391304347826
89,watch?v=pEFzAXN1NJQ,Palestra: Ciencia de Dados,0,BNI 14 BIS,2022-01-24,['People & Blogs'],,376.0,https://www.youtube.com/watch?v=pEFzAXN1NJQ,0,0.0,ciencia+de+dados,451.0,0.0
90,watch?v=vyTA2uG0uX8,SQL é importante para Cientista de Dados? Por que aprender SQL?,1,Programação Dinâmica,2022-01-18,['Education'],"['programação dinâmica', 'cientista de dados', 'python', 'programação', 'SQL', 'curso banco de dados', 'no sql', 'o que é SQL', 'SQL para cientista de dados', 'como aprender SQL', 'SQL é importante para Cientista de Dados', 'Vale a pena aprender SQL', 'como estudar SQL', 'exercícios de SQL', 'sql banco de dados', 'sql curso', 'sql o que é', 'sql server', 'o que sql significa', 'o que é sql marketing', 'quando usar sql e nosql', 'sql como usar', 'porque aprender sql', 'porque usar sql', 'data science', 'ciência de dados']",415.0,https://www.youtube.com/watch?v=vyTA2uG0uX8,13,1770.0,ciencia+de+dados,457.0,0.028446389496717725
91,watch?v=Mx7PwdsPivE,Univesp Explica | Ciência de Dados | Bloco 1,1,UNIVESP,2022-01-14,['Education'],,1330.0,https://www.youtube.com/watch?v=Mx7PwdsPivE,14,551.0,ciencia+de+dados,461.0,0.03036876355748373
92,watch?v=e5952Hbr9Xg,CULTURA DE INOVAÇÃO DATA DRIVEN | CIÊNCIA DE DADOS | EP#07,0,PPT Não Compila Tecnologia e Transformação Digital,2022-01-11,['Science & Technology'],"['cultura data driven', 'data driven', 'análise de dados', 'data science', 'inovação', 'analise de dados', 'ciência de dados', 'data-driven', 'transformação digital', 'business intelligence', 'machine learning', 'o que é ciência de dados', 'o que é data driven', 'como ser data driven', 'inovação data driven', 'cultura de inovação', 'ciencia de dados', 'o que é data-driven', 'cientista de dados', 'dados', 'big data', 'cultura data-driven']",6829.0,https://www.youtube.com/watch?v=e5952Hbr9Xg,201,19.0,ciencia+de+dados,464.0,0.4331896551724138
93,watch?v=I3M54cLS2TA,CIENTISTA DE DADOS - AS MELHORES PROFISSÕES PARA 2022 #shorts #profissão #cientistadedados,0,AGREGANDO VALOR,2021-12-31,['People & Blogs'],,53.0,https://www.youtube.com/watch?v=I3M54cLS2TA,21,1719.0,ciencia+de+dados,475.0,0.04421052631578947
94,watch?v=cn5f4mN-DjE,Licenciatura en Ciencia de Datos en UNSAM - Desde el Conocimiento,0,Desde el Conocimiento,2021-12-21,['Education'],"['UNSAM', 'ciencia de datos', 'IA', 'inteligencia artificial', 'internet', 'internet de las cosas', 'data science', 'universidad']",518.0,https://www.youtube.com/watch?v=cn5f4mN-DjE,2,57.0,ciencia+de+dados,485.0,0.004123711340206186
95,watch?v=b7g0pOA2fKM,¡Vive la Usach! Admisión 2022 - Astrofísica con mención en Ciencia de Datos,0,Admisión Usach,2021-12-16,['People & Blogs'],,93.0,https://www.youtube.com/watch?v=b7g0pOA2fKM,1,34.0,ciencia+de+dados,490.0,0.0020408163265306124
96,watch?v=fC0YjbcLdyY,SACADAS PARA CIENTISTA DE DADOS BEGINNER,0,Eduardo | Ciência dos Dados,2021-12-10,['Science & Technology'],,292.0,https://www.youtube.com/watch?v=fC0YjbcLdyY,109,14.0,ciencia+de+dados,496.0,0.21975806451612903
97,watch?v=mnSso9s0bDU,Netflix y la ciencia de datos – Más que recomendaciones,1,Feregrino,2021-12-10,['Science & Technology'],"['Programación', 'Programming', 'C#', 'Development', 'Python', 'Software', 'Software Development', 'Data Science', 'Ciencia de datos', 'Machine Learning']",1032.0,https://www.youtube.com/watch?v=mnSso9s0bDU,1,101.0,ciencia+de+dados,496.0,0.0020161290322580645
98,watch?v=GRaTD5ShOQI,Big Data Track - do desenvolvimento à engenharia e ciência de dados,0,Big Data 2 Me,2021-12-07,['Science & Technology'],"['bigdata', 'engenharia de dados', 'ciencia de dados', 'dataengineer', 'datascientist', 'bigdatatrack', '5g', 'inteligência artificial', 'desenvolvimento de software', 'desenvolvedor']",691.0,https://www.youtube.com/watch?v=GRaTD5ShOQI,140,21.0,ciencia+de+dados,499.0,0.280561122244489
99,watch?v=0Xgr12S7sVs,Semana Data Science na Prática # Dia 1: O ciclo da ciência de dados e você,0,Curso-R,2021-12-06,['Entertainment'],,10788.0,https://www.youtube.com/watch?v=0Xgr12S7sVs,2,202.0,ciencia+de+dados,500.0,4
100,watch?v=yhFYApDZmgA,ATP Ciencia de Dados,0,Andre Daniel,2021-11-29,['People & Blogs'],,181.0,https://www.youtube.com/watch?v=yhFYApDZmgA,9,2.0,ciencia+de+dados,507.0,0.01775147928994083
101,watch?v=6eOg6WYVDQE,Projeto Ciencia de Dados - Michael da Silva de Oliveira,0,Michael da Silva,2021-11-29,['People & Blogs'],,55.0,https://www.youtube.com/watch?v=6eOg6WYVDQE,3,0.0,ciencia+de+dados,507.0,0.005917159763313609
102,watch?v=8Ko8ynK-9QM,Tu 1er trabajo en ciencia de datos (tips),0,Feregrino,2021-11-27,['Science & Technology'],"['Programación', 'Programming', 'C#', 'Development', 'Python', 'Software', 'Software Development', 'Data Science', 'Ciencia de datos', 'Machine Learning']",980.0,https://www.youtube.com/watch?v=8Ko8ynK-9QM,5,328.0,ciencia+de+dados,509.0,0.009823182711198428
103,watch?v=FehYcxldDkQ,ATP PUC CIENCIA DE DADOS,0,Andressa Gaieuski Lançoni,2021-11-24,['People & Blogs'],,144.0,https://www.youtube.com/watch?v=FehYcxldDkQ,29,0.0,ciencia+de+dados,512.0,0.056640625
104,watch?v=cCKM4wzwsdA,Ciência de Dados e Computação Científica com Julia - Machine Learning com MLJ.jl,0,José Eduardo Storopoli,2021-11-20,['Science & Technology'],"['julia', 'julialang', 'ciência de dados', 'machine learning', 'aprendizagem de máquina', 'ML', 'MLJ.jl']",6448.0,https://www.youtube.com/watch?v=cCKM4wzwsdA,145,11.0,ciencia+de+dados,516.0,0.2810077519379845
